timestamp,country,location_name,coordinate,timezone,last_updated_date,last_updated_time,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,AQI_PM2.5,AQI_PM10,AQI_NO2,AQI_O3,AQI_SO2,DAQI,year_month,filled_from_date
2023-09-16,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/16,2024/11/27 4:30,10.1,1.5,0.1,6.0,7.0,1,1,1,1,1,1,23-Sep,
2023-09-17,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/17,2024/11/27 4:30,11.4,2.6,0.4,8.2,9.8,1,1,1,1,1,1,23-Sep,
2023-09-18,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/18,2024/11/27 4:30,36.1,0.5,0.1,4.7,5.6,1,1,1,2,1,2,23-Sep,
2023-09-19,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/19,2024/11/27 4:30,11.6,1.6,0.2,5.0,6.5,1,1,1,1,1,1,23-Sep,
2023-09-20,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/20,2024/11/27 4:15,27.2,0.4,0.1,7.0,7.3,1,1,1,1,1,1,23-Sep,
2023-09-21,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/21,2024/11/27 4:15,16.5,0.4,0.0,4.5,4.7,1,1,1,1,1,1,23-Sep,
2023-09-22,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/22,2024/11/27 4:30,5.1,0.8,0.1,3.1,3.2,1,1,1,1,1,1,23-Sep,
2023-09-23,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/23,2024/11/27 4:15,35.1,0.3,0.0,1.3,1.3,1,1,1,2,1,2,23-Sep,
2023-09-24,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/24,2024/11/27 4:15,18.1,0.4,0.1,0.9,1.1,1,1,1,1,1,1,23-Sep,
2023-09-25,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/25,2024/11/27 4:00,10.1,1.4,0.2,2.1,2.5,1,1,1,1,1,1,23-Sep,
2023-09-26,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/26,2024/11/27 4:00,11.8,1.3,0.2,2.3,2.9,1,1,1,1,1,1,23-Sep,
2023-09-27,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/27,2024/11/27 4:00,14.1,0.5,0.1,1.9,2.6,1,1,1,1,1,1,23-Sep,
2023-09-28,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/28,2024/11/27 4:00,14.0,1.4,0.2,4.7,5.8,1,1,1,1,1,1,23-Sep,
2023-09-29,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/29,2024/11/27 4:30,8.9,0.6,0.1,5.2,5.9,1,1,1,1,1,1,23-Sep,
2023-09-30,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/9/30,2024/11/27 3:45,15.2,2.7,0.4,4.8,6.3,1,1,1,1,1,1,23-Sep,
2023-10-01,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/1,2024/11/27 4:15,5.8,1.1,0.1,3.4,4.4,1,1,1,1,1,1,23-Oct,
2023-10-02,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/2,2024/11/27 3:30,2.5,0.9,0.1,3.8,4.5,1,1,1,1,1,1,23-Oct,
2023-10-03,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/3,2024/11/27 4:00,7.7,2.9,0.4,3.9,4.9,1,1,1,1,1,1,23-Oct,
2023-10-04,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/4,2024/11/27 3:30,1.3,1.0,0.1,2.5,3.0,1,1,1,1,1,1,23-Oct,
2023-10-05,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/5,2024/11/27 3:15,9.5,0.7,0.1,2.3,2.7,1,1,1,1,1,1,23-Oct,
2023-10-06,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/6,2024/11/27 3:15,7.9,2.1,0.1,4.6,6.3,1,1,1,1,1,1,23-Oct,
2023-10-07,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/7,2024/11/27 3:00,7.2,1.2,0.1,3.5,4.7,1,1,1,1,1,1,23-Oct,
2023-10-08,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/8,2024/11/27 3:00,24.0,0.2,0.0,1.6,1.8,1,1,1,1,1,1,23-Oct,
2023-10-09,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/9,2024/11/27 3:00,15.6,0.9,0.2,3.0,3.2,1,1,1,1,1,1,23-Oct,
2023-10-10,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/10,2024/11/27 3:15,33.3,0.4,0.1,6.9,7.1,1,1,1,2,1,2,23-Oct,
2023-10-11,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/11,2024/11/27 3:15,41.5,0.4,0.1,8.1,8.2,1,1,1,2,1,2,23-Oct,
2023-10-12,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/12,2024/11/27 3:00,11.8,0.5,0.0,7.6,7.8,1,1,1,1,1,1,23-Oct,
2023-10-13,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/13,2024/11/27 3:00,32.2,2.1,0.3,9.3,11.2,1,1,1,1,1,1,23-Oct,
2023-10-14,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/14,2024/11/27 3:00,49.4,0.4,0.1,6.7,7.7,1,1,1,2,1,2,23-Oct,
2023-10-15,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/15,2024/11/27 3:00,40.8,0.3,0.1,5.7,5.9,1,1,1,2,1,2,23-Oct,
2023-10-16,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/16,2024/11/27 3:00,45.8,0.2,0.1,4.7,4.8,1,1,1,2,1,2,23-Oct,
2023-10-17,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/17,2024/11/27 2:45,67.2,0.4,0.3,17.8,18.3,2,2,1,3,1,3,23-Oct,
2023-10-18,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/18,2024/11/27 2:45,51.5,3.0,0.4,9.1,9.9,1,1,1,2,1,2,23-Oct,
2023-10-19,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/19,2024/11/27 2:45,27.2,4.1,0.3,14.0,15.2,2,1,1,1,1,2,23-Oct,
2023-10-20,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/20,2024/11/27 2:45,42.2,3.2,0.5,14.0,15.7,2,1,1,2,1,2,23-Oct,
2023-10-21,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/21,2024/11/27 2:30,57.2,4.9,0.6,12.0,14.3,2,1,1,2,1,2,23-Oct,
2023-10-22,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/22,2024/11/27 2:45,32.5,1.5,0.2,7.4,10.6,1,1,1,1,1,1,23-Oct,
2023-10-23,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/23,2024/11/27 2:30,51.5,1.9,0.3,7.5,11.4,1,1,1,2,1,2,23-Oct,
2023-10-24,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/24,2024/11/27 2:45,77.3,1.4,0.5,7.5,12.0,1,1,1,3,1,3,23-Oct,
2023-10-25,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/25,2024/11/27 2:45,50.8,1.7,0.3,7.6,12.1,1,1,1,2,1,2,23-Oct,
2023-10-26,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/26,2024/11/27 2:30,41.5,1.7,0.3,5.7,8.7,1,1,1,2,1,2,23-Oct,
2023-10-27,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/27,2024/11/27 2:45,30.4,1.4,0.1,6.1,8.5,1,1,1,1,1,1,23-Oct,
2023-10-28,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/28,2024/11/27 2:30,35.1,1.9,0.1,6.6,8.8,1,1,1,2,1,2,23-Oct,
2023-10-29,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/29,2024/11/27 3:00,32.5,2.2,0.3,9.1,11.1,1,1,1,1,1,1,23-Oct,
2023-10-30,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/10/30,2024/11/27 2:15,24.0,1.6,0.1,8.0,10.6,1,1,1,1,1,1,23-Oct,
2023-10-31,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/1,2024/11/27 2:30,45.1,1.5,0.3,6.3,8.9,1,1,1,2,1,2,23-Nov,2023/11/1
2023-11-01,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/1,2024/11/27 2:30,45.1,1.5,0.3,6.3,8.9,1,1,1,2,1,2,23-Nov,
2023-11-02,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/2,2024/11/27 2:15,47.9,2.3,0.3,6.3,8.9,1,1,1,2,1,2,23-Nov,
2023-11-03,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/3,2024/11/27 2:30,35.8,1.9,0.3,6.7,9.2,1,1,1,2,1,2,23-Nov,
2023-11-04,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/4,2024/11/27 2:00,56.5,2.6,0.3,6.2,8.0,1,1,1,2,1,2,23-Nov,
2023-11-05,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/5,2024/11/27 2:15,37.2,1.8,0.2,10.4,12.1,1,1,1,2,1,2,23-Nov,
2023-11-06,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/6,2024/11/27 2:00,43.3,1.3,0.2,9.2,11.6,1,1,1,2,1,2,23-Nov,
2023-11-07,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/7,2024/11/27 2:00,49.4,2.2,0.3,8.1,10.2,1,1,1,2,1,2,23-Nov,
2023-11-08,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/8,2024/11/27 2:00,25.4,2.0,0.1,6.4,7.7,1,1,1,1,1,1,23-Nov,
2023-11-09,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/9,2024/11/27 1:45,69.4,0.4,0.1,7.1,7.7,1,1,1,3,1,3,23-Nov,
2023-11-10,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/10,2024/11/27 2:00,27.9,2.4,0.1,9.9,11.9,1,1,1,1,1,1,23-Nov,
2023-11-11,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/11,2024/11/27 1:45,41.5,4.2,0.4,17.5,19.8,2,2,1,2,1,2,23-Nov,
2023-11-12,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/15,2024/11/27 4:30,34.3,2.4,0.1,10.0,11.7,1,1,1,2,1,2,23-Nov,2023/11/15
2023-11-13,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/15,2024/11/27 4:30,34.3,2.4,0.1,10.0,11.7,1,1,1,2,1,2,23-Nov,2023/11/15
2023-11-14,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/15,2024/11/27 4:30,34.3,2.4,0.1,10.0,11.7,1,1,1,2,1,2,23-Nov,2023/11/15
2023-11-15,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/15,2024/11/27 4:30,34.3,2.4,0.1,10.0,11.7,1,1,1,2,1,2,23-Nov,
2023-11-16,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/16,2024/11/27 2:00,44.7,3.0,0.2,9.4,11.7,1,1,1,2,1,2,23-Nov,
2023-11-17,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/17,2024/11/27 1:45,55.8,2.6,0.3,5.5,8.2,1,1,1,2,1,2,23-Nov,
2023-11-18,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/18,2024/11/27 1:45,58.7,2.3,0.3,6.1,8.7,1,1,1,2,1,2,23-Nov,
2023-11-19,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/19,2024/11/27 1:45,47.9,2.7,0.4,5.8,8.1,1,1,1,2,1,2,23-Nov,
2023-11-20,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/20,2024/11/27 1:45,32.5,2.3,0.1,8.4,11.2,1,1,1,1,1,1,23-Nov,
2023-11-21,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/21,2024/11/27 1:45,32.9,2.5,0.1,7.0,9.6,1,1,1,1,1,1,23-Nov,
2023-11-22,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/22,2024/11/27 1:15,32.2,1.8,0.1,6.6,8.4,1,1,1,1,1,1,23-Nov,
2023-11-23,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/23,2024/11/27 1:30,50.8,2.2,0.3,5.6,9.2,1,1,1,2,1,2,23-Nov,
2023-11-24,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/24,2024/11/27 1:45,44.4,1.8,0.2,4.9,8.4,1,1,1,2,1,2,23-Nov,
2023-11-25,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/25,2024/11/27 1:15,33.3,2.1,0.1,5.4,7.8,1,1,1,2,1,2,23-Nov,
2023-11-26,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/26,2024/11/27 1:45,45.1,2.1,0.3,7.6,10.9,1,1,1,2,1,2,23-Nov,
2023-11-27,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/27,2024/11/27 1:30,55.8,1.7,0.3,5.9,8.9,1,1,1,2,1,2,23-Nov,
2023-11-28,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/28,2024/11/27 1:30,50.8,1.5,0.3,4.6,7.4,1,1,1,2,1,2,23-Nov,
2023-11-29,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/29,2024/11/27 1:45,47.2,2.5,0.3,4.2,6.7,1,1,1,2,1,2,23-Nov,
2023-11-30,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/11/30,2024/11/27 1:30,43.3,3.4,0.4,5.8,8.1,1,1,1,2,1,2,23-Nov,
2023-12-01,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/1,2024/11/27 1:00,49.4,4.0,0.5,6.6,9.0,1,1,1,2,1,2,23-Dec,
2023-12-02,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/2,2024/11/27 1:15,47.2,4.6,0.5,7.2,9.6,1,1,1,2,1,2,23-Dec,
2023-12-03,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/4,2024/11/27 2:30,57.9,2.0,0.3,6.8,8.7,1,1,1,2,1,2,23-Dec,2023/12/4
2023-12-04,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/4,2024/11/27 2:30,57.9,2.0,0.3,6.8,8.7,1,1,1,2,1,2,23-Dec,
2023-12-05,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/6,2024/11/27 1:45,43.6,4.6,0.4,11.5,14.1,2,1,1,2,1,2,23-Dec,2023/12/6
2023-12-06,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/6,2024/11/27 1:45,43.6,4.6,0.4,11.5,14.1,2,1,1,2,1,2,23-Dec,
2023-12-07,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/7,2024/11/27 1:45,38.6,2.4,0.1,10.3,12.8,1,1,1,2,1,2,23-Dec,
2023-12-08,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/8,2024/11/27 1:30,35.4,2.5,0.1,6.3,7.3,1,1,1,2,1,2,23-Dec,
2023-12-09,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/9,2024/11/27 1:00,41.5,2.9,0.3,6.8,9.3,1,1,1,2,1,2,23-Dec,
2023-12-10,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/10,2024/11/27 1:30,47.2,2.9,0.3,5.8,7.2,1,1,1,2,1,2,23-Dec,
2023-12-11,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/11,2024/11/27 1:15,50.1,1.7,1.2,11.7,13.0,2,1,1,2,1,2,23-Dec,
2023-12-12,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/12,2024/11/27 1:30,52.2,2.0,1.1,18.1,20.4,2,2,1,2,1,2,23-Dec,
2023-12-13,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/13,2024/11/27 1:15,60.1,2.2,1.8,9.0,10.9,1,1,1,2,1,2,23-Dec,
2023-12-14,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/14,2024/11/27 1:15,50.1,2.9,1.8,11.2,14.3,2,1,1,2,1,2,23-Dec,
2023-12-15,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/15,2024/11/27 1:00,39.3,3.6,1.7,14.1,18.0,2,2,1,2,1,2,23-Dec,
2023-12-16,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/16,2024/11/27 1:15,42.6,3.0,2.1,19.8,24.7,2,2,1,2,1,2,23-Dec,
2023-12-17,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/17,2024/11/27 1:00,43.6,1.9,1.3,18.0,21.2,2,2,1,2,1,2,23-Dec,
2023-12-18,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/18,2024/11/27 1:15,47.2,1.3,0.8,17.0,18.8,2,2,1,2,1,2,23-Dec,
2023-12-19,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/19,2024/11/27 1:00,57.9,2.3,2.1,20.3,23.1,2,2,1,2,1,2,23-Dec,
2023-12-20,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/20,2024/11/27 1:30,37.6,2.5,1.5,21.4,26.0,2,2,1,2,1,2,23-Dec,
2023-12-21,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/21,2024/11/27 0:45,51.5,2.8,2.2,17.0,22.6,2,2,1,2,1,2,23-Dec,
2023-12-22,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/22,2024/11/27 0:45,41.8,2.4,1.7,17.7,22.3,2,2,1,2,1,2,23-Dec,
2023-12-23,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/23,2024/11/27 0:30,47.2,2.7,2.0,15.2,20.4,2,2,1,2,1,2,23-Dec,
2023-12-24,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/24,2024/11/27 0:30,60.8,1.8,1.3,10.3,12.7,1,1,1,2,1,2,23-Dec,
2023-12-25,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/25,2024/11/27 0:45,49.4,2.2,1.5,11.0,13.7,1,1,1,2,1,2,23-Dec,
2023-12-26,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/26,2024/11/27 0:30,49.4,2.6,1.4,17.5,23.1,2,2,1,2,1,2,23-Dec,
2023-12-27,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/27,2024/11/27 1:00,47.9,3.0,2.4,16.8,22.4,2,2,1,2,1,2,23-Dec,
2023-12-28,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/28,2024/11/27 0:30,47.9,2.1,1.1,10.4,12.8,1,1,1,2,1,2,23-Dec,
2023-12-29,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/29,2024/11/27 0:30,35.4,1.6,0.8,12.0,16.4,2,2,1,2,1,2,23-Dec,
2023-12-30,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/30,2024/11/27 0:15,61.5,2.1,1.9,14.3,18.6,2,2,1,2,1,2,23-Dec,
2023-12-31,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2023/12/31,2024/11/27 0:15,57.9,1.7,1.4,10.0,13.4,1,1,1,2,1,2,23-Dec,
2024-01-01,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/1,2024/11/27 0:30,54.4,1.9,1.4,11.0,13.3,1,1,1,2,1,2,24-Jan,
2024-01-02,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/2,2024/11/27 0:30,55.1,2.5,2.0,15.9,18.4,2,2,1,2,1,2,24-Jan,
2024-01-03,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/3,2024/11/27 0:45,59.4,2.5,2.1,20.3,23.3,2,2,1,2,1,2,24-Jan,
2024-01-04,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/4,2024/11/27 0:15,55.1,2.6,1.8,14.8,17.2,2,2,1,2,1,2,24-Jan,
2024-01-05,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/5,2024/11/27 0:15,55.8,2.6,1.9,15.5,18.2,2,2,1,2,1,2,24-Jan,
2024-01-06,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/6,2024/11/27 0:15,52.9,2.3,1.6,14.1,16.5,2,2,1,2,1,2,24-Jan,
2024-01-07,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/7,2024/11/27 0:00,57.9,2.0,1.5,10.7,12.6,1,1,1,2,1,2,24-Jan,
2024-01-08,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/9,2024/11/27 1:30,52.9,2.7,2.2,18.0,21.9,2,2,1,2,1,2,24-Jan,2024/1/9
2024-01-09,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/9,2024/11/27 1:30,52.9,2.7,2.2,18.0,21.9,2,2,1,2,1,2,24-Jan,
2024-01-10,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/10,2024/11/27 0:15,54.4,2.6,1.9,17.7,20.7,2,2,1,2,1,2,24-Jan,
2024-01-11,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/11,2024/11/27 0:30,65.8,1.9,1.6,20.6,22.6,2,2,1,2,1,2,24-Jan,
2024-01-12,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/12,2024/11/27 0:00,42.2,1.5,0.6,17.8,22.3,2,2,1,2,1,2,24-Jan,
2024-01-13,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/13,2024/11/27 0:15,62.9,2.0,1.8,18.6,24.0,2,2,1,2,1,2,24-Jan,
2024-01-14,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/14,2024/11/27 0:15,59.4,1.7,1.6,20.5,25.0,2,2,1,2,1,2,24-Jan,
2024-01-15,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/15,2024/11/27 0:30,61.5,1.3,1.0,16.1,18.3,2,2,1,2,1,2,24-Jan,
2024-01-16,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/16,2024/11/27 0:15,65.1,2.2,1.5,12.6,15.2,2,1,1,2,1,2,24-Jan,
2024-01-17,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/17,2024/11/27 0:15,52.9,2.6,1.5,10.2,12.1,1,1,1,2,1,2,24-Jan,
2024-01-18,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/19,2024/11/27 0:00,57.2,2.1,1.3,13.3,15.1,2,1,1,2,1,2,24-Jan,2024/1/19
2024-01-19,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/19,2024/11/27 0:00,57.2,2.1,1.3,13.3,15.1,2,1,1,2,1,2,24-Jan,
2024-01-20,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/20,2024/11/27 0:15,62.2,2.2,1.8,22.9,24.8,2,2,1,2,1,2,24-Jan,
2024-01-21,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/21,2024/11/27 23:30,60.8,2.0,1.6,17.0,19.3,2,2,1,2,1,2,24-Jan,
2024-01-22,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/23,2024/11/27 0:15,73.7,1.7,1.5,47.5,50.1,6,4,1,3,1,6,24-Jan,2024/1/23
2024-01-23,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/23,2024/11/27 0:15,73.7,1.7,1.5,47.5,50.1,6,4,1,3,1,6,24-Jan,
2024-01-24,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/24,2024/11/27 23:45,71.5,2.7,1.9,25.8,28.9,3,2,1,3,1,3,24-Jan,
2024-01-25,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/25,2024/11/27 23:30,72.2,2.0,1.8,24.0,26.8,3,2,1,3,1,3,24-Jan,
2024-01-26,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/27,2024/11/27 23:45,72.2,0.9,0.9,21.0,22.8,2,2,1,3,1,3,24-Jan,2024/1/27
2024-01-27,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/27,2024/11/27 23:45,72.2,0.9,0.9,21.0,22.8,2,2,1,3,1,3,24-Jan,
2024-01-28,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/29,2024/11/27 23:45,66.5,1.0,1.0,11.8,13.8,2,1,1,3,1,3,24-Jan,2024/1/29
2024-01-29,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/29,2024/11/27 23:45,66.5,1.0,1.0,11.8,13.8,2,1,1,3,1,3,24-Jan,
2024-01-30,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/30,2024/11/27 23:45,60.8,2.0,1.5,12.6,15.1,2,1,1,2,1,2,24-Jan,
2024-01-31,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/1/31,2024/11/27 23:30,64.4,1.9,1.6,12.9,15.4,2,1,1,2,1,2,24-Jan,
2024-02-01,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/2/1,2024/11/27 23:45,64.4,3.1,2.2,24.3,27.7,3,2,1,2,1,3,24-Feb,
2024-02-02,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/2/2,2024/11/27 23:45,75.8,2.2,1.6,14.7,17.1,2,2,1,3,1,3,24-Feb,
2024-02-03,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/2/3,2024/11/27 23:45,65.1,2.1,1.5,16.3,19.5,2,2,1,2,1,2,24-Feb,
2024-02-04,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/2/4,2024/11/27 23:15,54.4,2.3,1.3,25.6,28.6,3,2,1,2,1,3,24-Feb,
2024-02-05,Bhutan,Thimphu,"27.48, 89.6",Asia/Thimphu,2024/2/6,2024/11/27 23:45,66.5,2.7,1.5,28.5,32.0,3,2,1,3,1,3,24-Feb,2024/2/6
